8.794546127319335938e-03,-2.048593610125672981e+00,1.212258797638869900e+00,-7.623359997807733768e-01,-1.087853192931112156e+00,7.215167449211995487e-02,2.563904349561032525e+00,1.090271373223773432e+00,2.183787254559716102e-04,3.388499053369895746e-04,-4.287228120228622069e-02,-3.978262589690953824e-03,-1.675584022048659538e-04,-2.434658090541550249e-04,5.963326944198687031e-04
1.993250846862792969e-02,-2.048589714451839683e+00,1.212260734406021889e+00,-7.627293626945796934e-01,-1.087872583872284471e+00,7.215346934891796182e-02,2.563907848147149338e+00,1.090271293939346187e+00,-1.495498887655485572e-04,-2.449316764054852691e-04,-3.445814376099438914e-02,-7.819679993993403598e-04,2.160445704482191862e-04,9.843642595137843190e-04,-1.138207645014069087e-03
3.086495399475097656e-02,-2.048579975473511894e+00,1.212262683249356376e+00,-7.630988189581859871e-01,-1.087868179723039175e+00,7.215347076004811899e-02,2.563906322267320625e+00,1.090275313483529018e+00,7.124200547398210331e-04,9.281040678298408276e-04,-3.592561390834899532e-02,9.698913020296836673e-04,2.036983359810099002e-04,1.839244930857497715e-04,5.006574606502695035e-04
4.168868064880371094e-02,-2.048568241692199088e+00,1.212258486662364687e+00,-7.634182707512777721e-01,-1.087856176545576314e+00,7.215214838584231571e-02,2.563906322267320625e+00,1.090279329288128540e+00,4.970000491642355758e-03,-1.528270968420603450e-03,-2.888645227965193699e-02,1.210400260719550914e-03,-4.585483798815652521e-04,-1.831379183780498012e-05,1.955623622599541016e-03
5.252003669738769531e-02,-2.048551228313945760e+00,1.212248765800585826e+00,-7.637045613669695143e-01,-1.087843029504941716e+00,7.215408116579054287e-02,2.563907848146226520e+00,1.090274956557477415e+00,4.422297409121971111e-05,-1.602724710859866012e-03,-2.536453421230228447e-02,3.207382896649737039e-03,1.931211702814991161e-04,1.997577392771700581e-04,-5.376990849044713553e-04
6.353402137756347656e-02,-2.048530624203646511e+00,1.212241802801213852e+00,-7.639553094043918247e-01,-1.087829646722904942e+00,7.215479324261346583e-02,2.563907034344143465e+00,1.090275668634308692e+00,3.131837106012795927e-03,-1.179224098082009295e-03,-2.174507465346863996e-02,8.464083588244209052e-04,1.624755145353069721e-04,-4.102434281403822191e-04,-6.354803775858554934e-04
7.431650161743164062e-02,-2.048489370802577980e+00,1.212231663737380671e+00,-7.642043209646462998e-01,-1.087816037710817252e+00,7.215480638588733786e-02,2.563908560223049804e+00,1.090278618666860710e+00,1.360849419551643123e-03,-1.060173637300219299e-03,-2.306023743954385696e-02,4.402400953157253102e-04,-2.715989045810367143e-05,4.583640929097583283e-05,-2.541434107529340759e-04
8.526110649108886719e-02,-2.048417777341057011e+00,1.212231650492128443e+00,-7.644555942446921160e-01,-1.087812848712521596e+00,7.216063207727034523e-02,2.563908560223049804e+00,1.090281466974152513e+00,6.817457264688046512e-03,2.925759371924574795e-04,-2.254172823112703117e-02,-3.671226592480890611e-04,4.561388492306840816e-05,1.546915166666478739e-04,4.764626690053367850e-04
9.628343582153320312e-02,-2.048317355024076747e+00,1.212234964872810794e+00,-7.647006244125673646e-01,-1.087811855137728267e+00,7.216317326488798367e-02,2.563909272299872644e+00,1.090284113939109512e+00,1.225507844327896646e-02,-4.589898647981014356e-04,-2.217879402306600217e-02,-1.838492246243271760e-04,3.195676014523214306e-05,1.636052138024727046e-04,1.043839128098639083e-03
1.071197986602783203e-01,-2.048213362470201027e+00,1.212233294436806164e+00,-7.649231813992961593e-01,-1.087811139876382338e+00,7.216390840272657314e-02,2.563912451214260368e+00,1.090284770468647135e+00,1.526213975645161064e-02,-5.706647572240829396e-04,-2.005412663500041534e-02,-1.829373177011394444e-04,1.028303172529167030e-04,1.516612407939143864e-04,-6.067962820045395616e-04
1.186120510101318359e-01,-2.048099971563292154e+00,1.212228004723264529e+00,-7.651101143349902101e-01,-1.087800132976636691e+00,7.216558575429832256e-02,2.563909984394640240e+00,1.090289897401044206e+00,1.153198422815238100e-02,-2.626158597365180398e-04,-1.437299316628347194e-02,7.128679696834796208e-04,1.213547194393675271e-04,1.404569373046590298e-04,1.897345061712313904e-04
